bank_id,period,total_assets,total_loans,non_performing_loans,loan_loss_provisions,loan_loss_reserves,high_quality_liquid_assets,net_cash_outflows_30d,total_deposits,number_of_employees,total_equity,tier1_capital,tier2_capital,risk_weighted_assets,operating_expenses,operating_income,net_income,bank_type,stability,region,loan_growth_rate,asset_growth_rate,deposit_growth_rate,capital_adequacy_ratio,npl_ratio,liquidity_coverage_ratio,loan_to_deposit_ratio,return_on_assets,return_on_equity,provision_coverage_ratio,sector_loans_energy,sector_loans_real_estate,sector_loans_construction,sector_loans_services,sector_loans_agriculture,top1_borrower_loans,top10_borrower_loans,obs_exposure_total,external_credit_rating,nsfr,wholesale_funding_short_term,wholesale_funding_stable,loan_to_total_funding_ratio,wholesale_dependency_ratio,interest_income,interest_expense,net_interest_margin,derivatives_notional,unused_credit_lines,guarantees_issued,derivatives_to_assets_ratio,unused_lines_to_loans_ratio,guarantees_to_loans_ratio,obs_to_assets_ratio,top20_depositors,top20_depositors_ratio,top5_depositors,top5_depositors_ratio,sector_concentration_hhi,top20_borrower_loans,top20_borrower_concentration,geographic_concentration,liquidity_concentration_risk,credit_concentration_risk,obs_risk_indicator
VCB,2020-09-30,131452.477160606,103720.00594739284,1843.9288157864523,1198.2189063331589,1382.657044326863,20244.455911712663,14827.426762401165,123121.42667247224,2387,10588.324617696297,8663.973996730454,2061.666719111123,93234.16905462644,1870.911840274148,3017.024805793202,1146.1129655190553,large,high,north,0.038537742050891,0.0173153604278566,0.0386782093058344,0.1150398059487971,0.0177779474552064,1.365338452592988,0.8424204360733158,0.0087188388554957,0.1082430891477914,0.6498184181920861,24561.25271719554,37669.30870645819,18056.92424626602,386.5700647158826,23045.95021275721,7853.778779818685,33636.1231153359,52305.917024030714,A,1.1357062915582246,41099.16516401101,48862.17030201716,0.6030808040535273,0.4221896438884846,2010.6687709458392,1145.1216460128594,0.015,276428.73664241814,51423.76609594558,15965.746429921277,2.1028796308241726,0.4957940912771245,0.1539312139841099,0.3979074274889806,43794.07448740515,0.35569823767479725,17265.458625064795,0.14023114490863064,0.2676698874829704,59551.83168512278,0.5741595475353876,0.9705841210036767,0.36413542034751606,0.5001996322028368,0.5390089086027308
VCB,2020-12-31,133103.2864804582,101257.20731392108,1789.941125201558,1059.238088354062,1553.5811518360388,19513.216042584645,15510.85215936435,123848.27572192615,2862,10626.820777213692,8624.874639803693,1986.9461715224168,94951.31136814156,1822.376378704672,3086.3463939389458,1263.970015234274,large,high,north,-0.0237446827251522,0.0125582214615496,0.0059035138651171,0.1117606556288871,0.0176771725458743,1.258036363321531,0.817590771641195,0.0094961593260121,0.1189415011067573,0.5917725859473649,23978.053564093447,36774.862922747525,17628.16830904632,377.3910811781624,22498.73143685564,7667.293294498356,32837.444043858086,67827.86482582254,A,1.1357062915582246,40577.1289361296,48241.5293968121,0.5883974779566737,0.4176420689359568,2261.9637961960207,1170.4504044178693,0.015,290395.6018451711,69363.06939318894,23283.18754621189,2.1817312669271027,0.6850185901152415,0.22994103989090428,0.5095882049146909,43215.346154397965,0.3489378104175503,23661.854124279253,0.19105517607210534,0.26766988748297044,58468.86893159267,0.5774292070916539,0.9611919619397727,0.3761622903495775,0.49930209825693594,0.6200862753472253
VCB,2021-03-31,141148.1809436815,108725.26854878484,2182.1308523665025,1665.5497569329984,1884.3521298986104,22867.77555312044,15903.314030477684,130786.82521778424,3041,10523.928339617887,8201.804432366296,1933.4993753955944,102728.3663779865,2018.1628832878728,3415.1012626940364,1396.9383794061632,large,high,north,0.0737533794677056,0.060440990421408,0.056024595057238,0.0986611990934353,0.0200701353189795,1.4379251714011188,0.8313166740437132,0.0098969633902936,0.1327392523329253,0.763267590083667,25746.516047503,39487.13334276178,18928.305295663995,405.2249487960231,24158.088914060045,8232.782086337687,35259.3165151743,71732.2937207812,A,1.1357062915582246,43296.83744151003,51474.94933688697,0.5965335782252665,0.4201647897177232,2470.0436536517855,1295.7288132162325,0.015,319509.28214700456,74496.61262006791,23135.65412924628,2.263644348873965,0.6851821440812668,0.21279003894909077,0.5082055839557903,40721.50310428652,0.31135783773692566,21941.229152836106,0.16776329814795873,0.2676698874829704,58722.61206460663,0.540100869360078,0.9769749611516989,0.3349037962999194,0.4912601967798484,0.6336492597656198
VCB,2021-06-30,164632.30326667026,122952.133944148,2825.568817760829,2129.7178367585666,2329.155373625977,25502.37567509358,17067.162901536012,149632.23147813452,3111,10641.74394716257,8604.002421844827,1919.428817224183,110649.86623959974,2313.1770107773705,3836.597822943521,1523.4208121661504,large,high,north,0.1308515084419368,0.1663792063488156,0.1440925431821531,0.0951056842335598,0.0229810473972283,1.4942363779042862,0.8216955179346822,0.0092534744514782,0.1431551839369658,0.7537306553539541,29115.486509443297,44654.08430471006,21405.102595851127,458.2492446042893,27319.21128953923,9310.054041008729,39873.05126781655,68959.42056013353,A,1.1357062915582246,49177.60518684359,58466.5043704845,0.5908355639103414,0.4183987891155937,2608.3637361402243,1455.175189871249,0.015,364694.6019568582,70332.47718641428,19448.06483635436,2.2152068258811175,0.5720313664369858,0.1581759031948872,0.4188693178181048,46622.88536082757,0.31158317229025945,16685.648217605016,0.11151105649348855,0.2676698874829704,76473.4747826889,0.6219776129906587,0.9557086856089314,0.32601744896513896,0.511569964760469,0.5826974793597591
VCB,2021-09-30,184163.0238549048,137542.96572083017,2887.426294940929,2403.6176782601565,2260.55344542695,25379.55107547597,20228.330644444093,170829.22269079747,3972,10732.06222494212,8885.4807697001,2214.07289969324,129794.71102462294,2565.321816190217,4387.870386564092,1822.548570373875,large,high,north,0.1186708299289067,0.1186323716591559,0.14166059680638,0.0855162246733434,0.0209929041431425,1.2546537587097784,0.8051489291722895,0.0098963870826197,0.1698227733098802,0.8324429553306847,32570.645457302828,49953.221548865375,23945.263885614186,512.630062775775,30561.204766272014,10414.88588073821,44604.81935356619,90353.0216725999,A,1.1357062915582246,55441.25366908591,65913.26046954263,0.5809813426163801,0.4153363067208429,2973.781514305342,1663.325566948202,0.015,473823.80919488874,81088.61549271674,32646.90433312137,2.572849854855755,0.5895511636509397,0.23735786241067772,0.4906143469048688,50487.218045083246,0.2955420463187706,24795.031832178498,0.14514514227497097,0.2676698874829704,83744.33911361112,0.6088594838327561,1.0,0.35461964673729435,0.516492788891312,0.6547350929283946
VCB,2021-12-31,204638.5619627635,151077.81608945833,2981.4255880573032,2465.937108535379,2583.0424398181685,27775.485397071097,22910.95485418452,188187.0239415989,3986,10788.357740713962,8367.659978841102,2253.6672681275786,140106.62337945265,2997.8227572875057,4785.586017872712,1787.763260585206,large,high,north,0.098404526161663,0.1111815916097826,0.1016090864161993,0.0758088874799501,0.019734370440541,1.2123233437386878,0.8028067659773563,0.0087361992942,0.1657122709083332,0.8271000015607244,35775.74439030824,54868.844645630044,26301.58623209403,563.0751811994487,33568.565640226574,11439.757790860049,48994.13546658045,93894.54802093217,A,1.1357062915582246,60964.98701785672,72480.34275730922,0.5795808581745694,0.4149002058812785,3243.8535659432105,1813.9429499409061,0.015,485145.0012883194,80756.17746445785,36574.01153035908,2.3707408644544596,0.5345336565934959,0.24208724005318133,0.4588311563585823,52084.59814105854,0.2767704013281077,27867.8467080276,0.14808591009269576,0.26766988748297044,82717.18327287953,0.5475137608813452,1.0,0.35332972073482344,0.49808907200588876,0.6013666900229836
VCB,2022-03-31,236768.0391243153,171113.10356497532,4012.257610489083,3298.570614696125,3335.649615365953,38009.34410403785,25688.34475990309,218061.7708416349,4801,10579.26064624266,8762.174840192323,2028.86897937174,163833.26440273106,3335.5995391097654,5527.933206690397,2192.333667580632,large,high,north,0.1326156810716234,0.1570059760652451,0.158750302089411,0.0658660123687566,0.0234479857293076,1.479633836251162,0.7847001466811182,0.0092594155684566,0.2072293840646853,0.8221233367650186,40520.16909847328,62145.313847923375,29789.589003527213,637.7477798487414,38020.28383520272,12956.849061589362,55491.526109996405,92320.80234149087,A,1.1357062915582246,69661.3865364053,82819.3594403486,0.5687066630087749,0.4115067476898694,3793.8037382904936,2094.0113494148786,0.015,584053.5857498713,83496.9029691713,26712.089461764568,2.46677544786023,0.4879632315094193,0.15610779598548638,0.38992088071911485,59249.03846800151,0.2717075911074322,22876.94657776494,0.10491039529518947,0.2676698874829704,90615.02175349838,0.5295621426157461,0.9539343540668509,0.3101899853122594,0.4834904573395792,0.5965102988347756
VCB,2022-06-30,287499.29608959,212906.6394028536,4239.187273383735,3335.527143056961,3640.3239469207865,44871.31536190769,30735.329074391226,259777.85096435432,6225,10408.797651569364,8641.278116843429,2182.004003235936,205214.43934254252,4262.367063136793,6890.771404834208,2628.4043416974146,large,high,north,0.2442450926735035,0.2142656464652232,0.1913039592483878,0.0527413283137119,0.0199110149184333,1.4599263034829393,0.8195719481568416,0.0091422983549787,0.2525175750055168,0.7868317505101705,50417.02155507592,77324.0017879334,37065.549930399306,793.5145454402185,47306.55158400472,16121.495861393858,69045.05904732662,123359.55575611402,A,1.1357062915582246,85240.50233907595,101341.13248530378,0.5895747638881297,0.418007549441193,4835.481347166346,2613.3976045005656,0.015,800345.4880588319,106155.11491481408,37830.90486970673,2.7838172091017213,0.4985993636109748,0.17768776481472037,0.42907776622059257,66538.64017050687,0.2561366949626396,30846.584726136804,0.11874216609163284,0.2676698874829703,129266.14027308785,0.6071494089411441,0.9622109914010026,0.30886799729497283,0.5084219647040289,0.6564571205556385
VCB,2022-09-30,339423.6707652188,255842.2953776083,5461.736739024807,3770.605238204227,4406.655594116593,49646.64788716121,35518.82746138765,308516.55829759315,6498,10413.52008095444,8577.23549700131,2245.1571545387574,233747.39003762943,4931.0981719564825,8618.44243315517,3687.344261198688,large,high,north,0.2016642416374514,0.1806069628060871,0.1876168701539013,0.0462995229585144,0.021348060260965,1.3977558223489177,0.829266010191986,0.0108635448225685,0.3540920104377163,0.6903674450770889,60584.331972599335,92917.4879688699,44540.34594798836,953.5380544747068,56846.591433676,19372.62509834316,82968.97851891878,170672.80365786274,A,1.1357062915582246,101976.75396966876,121238.60665851468,0.5953210484479884,0.4197892823119042,5991.852747470053,3269.7099350605567,0.015,929872.7687471013,153954.51779700976,59002.38290250347,2.739563704118619,0.6017555368231116,0.23062012797930614,0.5028311763675376,75758.51592739538,0.2455573741177262,40386.687529421935,0.1309060614194496,0.2676698874829704,154472.01638150323,0.603778261735463,0.9952199028283435,0.3144963609883241,0.5140124028277928,0.6874037293701237
VCB,2022-12-31,377880.22430457646,282222.6518234945,5259.139871221652,3727.5694599028593,4241.504823094387,53460.46522952236,43070.33008525224,354562.1858050019,7765,10451.3558402726,8049.26680908496,2099.57005708974,271657.922721602,4965.094429999377,8663.560642931332,3698.466212931955,large,high,north,0.1031117877008973,0.1132995629110329,0.1492484804105502,0.0373588841602655,0.0186347192092532,1.2412364874776711,0.795975045062217,0.0097874034549925,0.3538742981729239,0.7087792968390813,66831.2907489587,102498.37626201673,49132.98064350186,1051.8590679124295,62708.14510110485,21370.171104692592,91524.05821772186,193533.89952038781,A,1.1357062915582246,114261.48421805551,135843.7349893607,0.5754878557876065,0.4136244440069989,5937.883519745949,3283.0884568097035,0.015,1089560.279633999,176590.20118810455,63450.98118079448,2.8833482398798385,0.6257123588313039,0.22482596903836582,0.5121567287003538,88400.24195666985,0.2493222500757236,31540.251228922556,0.08895548507890999,0.26766988748297044,156442.42149136748,0.5543226969223167,1.0,0.33763076011073845,0.5001317528181802,0.7194874204993996
BIDV,2018-03-31,130617.8543330559,75541.82103264841,1790.4308505940749,1360.8829603317422,1478.2362525488068,18312.47030263533,9295.165214386578,80215.62174288444,2497,13866.767946982503,11466.131026861363,2882.0547429763187,90600.0320600626,1870.5626541800384,3102.3326745954823,1231.7700204154437,large,high,north,0.0,0.0,0.0,0.1583684403149622,0.0237011873174234,1.970107026639208,0.941734532392992,0.009430334212003,0.088828919985171,0.7600868583560173,19193.870190771897,1052.4700508043215,14727.833336631682,8974.865716517312,31592.7817379232,7333.477597536683,29140.49877727557,48238.38830927356,A,1.1776486289953794,9705.358702414444,27754.17282302548,0.6996569858853818,0.3183299998770703,2195.9232145200103,1154.9460253030015,0.015,279605.6580999522,48155.925149359275,12725.178536995392,2.1406388853012377,0.6374737131177546,0.16845210193563773,0.3693092996786865,28181.93801308427,0.3513273025971922,13794.609252703318,0.17196911216270633,0.2917820072435975,57708.25343288651,0.7639245737529359,0.981615610497675,0.24051386700611677,0.5713914978472145,0.5849461914534013
BIDV,2018-06-30,142382.68087354788,81835.72839828752,1583.3518292127396,1265.9356469028376,1318.2753904394576,19283.14342287579,10039.58744967691,87003.53239313429,2832,14119.068398746324,11010.310445867684,2742.4724156928232,102237.7740437349,1852.634108304501,3236.360217146444,1383.726108841943,large,high,north,0.083316860509875,0.0900705849178431,0.0846208070543561,0.1345176280508356,0.0193479285906358,1.920710738317873,0.94060236575803,0.0097183597074622,0.0980040658323326,0.7995289635230819,20793.043196101087,1140.1585512180063,15954.910172352513,9722.623351515243,34224.99312710067,7944.47992758294,31568.393649090027,53251.88125707687,A,1.1776486289953794,10518.36762363244,30079.11420829672,0.6989569400226328,0.3181595544399285,2183.7812110829154,1204.803600729865,0.015,320020.42879229406,52119.984120943605,13988.584696237958,2.247607832841052,0.6368854428383661,0.17093493233367102,0.37400532796801766,26461.969923145676,0.3041482247361473,10835.37757105492,0.12453951320153493,0.29178200724359743,52416.89183516049,0.6405135368265061,1.0,0.2290005454787565,0.5380450646697506,0.6030674711218202
BIDV,2018-09-30,142846.1456480205,81998.92710811642,1595.122247936352,1275.8061390714274,1316.5995171332731,19478.37475783287,10211.292915839922,86174.62877070872,2664,13891.940119010016,11000.754803038835,2842.763328798917,101343.13446657168,2197.316915614455,3661.046660457329,1463.729744842874,large,high,north,0.001994223220384,0.0032550642509969,-0.0095272410168368,0.1366004535453171,0.0194529648642008,1.9075326619626884,0.9515437232262072,0.0102468970247861,0.105365394056074,0.7998171555327301,20834.5091656652,1142.4322818757646,15986.727824697356,9742.012432765883,34293.24540311221,7960.3229939284,31631.34807273526,44255.92091270143,A,1.1776486289953794,10497.282373001924,30018.81724164565,0.7057104330944606,0.3198031942117295,2509.4648924964476,1363.3233402921358,0.015,289283.57305115886,35043.21162195804,15337.670561455578,2.0251409076445572,0.4273618309146071,0.1870472102791382,0.30981529611411474,26968.445825790215,0.3129511111390706,14424.861782342285,0.16739105219383763,0.29178200724359743,56080.289946670535,0.6839149233346444,0.9541572859050391,0.23499150342474381,0.5418969378031998,0.4967135634932198
BIDV,2018-12-31,138156.59244255614,76617.42296179071,1799.7048988937547,1492.1953659961202,1556.4857648906927,20550.459714562872,10024.456350645674,83157.7970844229,2595,13653.314789156228,11005.089648044355,2669.588909815369,98095.3495495905,2229.635176899244,3758.871179383251,1529.2360024840073,large,high,north,-0.0656289580378306,-0.0328293996606643,-0.0350083514059913,0.1394019045820996,0.0234894992460301,2.05003234048091,0.9213498390777196,0.0110688601640189,0.1120047421523278,0.829133357870696,19467.16203789296,1067.455641587477,14937.535535128072,9102.654307611869,32042.61543957033,7437.895290192295,29555.4156573897,47606.62140369303,A,1.1776486289953794,9919.077809547854,28365.34003660695,0.6870092156629533,0.3152480203695235,2596.0468224686283,1398.5532816528614,0.015,288740.64831377077,42011.33206660482,15204.903693377599,2.0899520117639385,0.5483260914107744,0.19845229851910212,0.3445845077822638,27059.738085091627,0.32540229580180224,14726.22468569078,0.1770877199974468,0.2917820072435974,58444.24934841698,0.7628062533186906,0.9648343200962088,0.22473532443157795,0.5676997436366477,0.5472816134954485
